employee_id,skill_name,skill_level,date_uploaded
EMP0758,Budgeting,Advanced,2026-04-01
EMP0758,Stakeholder Management,Intermediate,2026-05-14
EMP0758,Risk Management,Advanced,2026-05-06
EMP0758,Coaching,Advanced,2026-03-01
EMP0759,Agile,Advanced,2025-11-22
EMP0759,Machine Learning,Advanced,2025-11-19
EMP0759,Excel,Intermediate,2025-07-31
EMP0759,Tableau,Intermediate,2026-02-21
EMP0759,Power BI,Beginner,2026-06-05
EMP0759,Coaching,Beginner,2025-08-18
EMP0760,Data Analysis,Advanced,2025-09-11
EMP0760,Machine Learning,Intermediate,2026-01-02
EMP0760,Risk Management,Beginner,2026-01-06
EMP0760,Stakeholder Management,Advanced,2026-01-20
EMP0761,Leadership,Beginner,2025-07-14
EMP0761,Project Management,Beginner,2026-01-15
EMP0761,Power BI,Beginner,2026-01-19
EMP0761,Data Analysis,Beginner,2025-07-13
EMP0761,Stakeholder Management,Beginner,2026-02-19
EMP0761,Tableau,Advanced,2026-04-08
EMP0761,Communication,Beginner,2025-07-09
EMP0762,Recruitment,Intermediate,2026-03-30
EMP0762,Employment Law,Intermediate,2025-07-28
EMP0762,Excel,Intermediate,2025-12-22
EMP0762,Tableau,Beginner,2025-07-21
EMP0762,Stakeholder Management,Beginner,2025-12-06
EMP0763,Stakeholder Management,Advanced,2025-07-05
EMP0763,Project Management,Advanced,2026-04-13
EMP0763,Tableau,Advanced,2025-06-19
EMP0763,Data Analysis,Intermediate,2025-07-07
EMP0764,Tableau,Intermediate,2026-02-22
EMP0764,SQL,Advanced,2025-07-19
EMP0764,Risk Management,Intermediate,2026-03-19
EMP0764,Leadership,Intermediate,2026-02-08
EMP0764,Project Management,Advanced,2025-10-27
EMP0765,Communication,Intermediate,2026-03-04
EMP0765,Agile,Beginner,2026-03-02
EMP0765,Excel,Advanced,2025-09-28
EMP0765,Power BI,Advanced,2026-03-06
EMP0765,Machine Learning,Advanced,2026-01-13
EMP0766,Change Management,Intermediate,2025-06-20
EMP0766,Project Management,Advanced,2026-03-02
EMP0766,Machine Learning,Beginner,2026-03-25
EMP0767,Budgeting,Advanced,2025-11-12
EMP0767,Power BI,Beginner,2025-09-10
EMP0767,Risk Management,Beginner,2026-05-31
EMP0768,Leadership,Beginner,2026-03-31
EMP0768,Coaching,Beginner,2026-04-25
EMP0768,Machine Learning,Intermediate,2026-03-25
EMP0768,Data Analysis,Advanced,2025-08-03
EMP0768,Python,Beginner,2026-06-02
EMP0768,Risk Management,Beginner,2025-09-02
EMP0768,Employment Law,Advanced,2025-12-15
EMP0769,SQL,Advanced,2025-10-22
EMP0769,Communication,Beginner,2025-12-31
EMP0769,Agile,Intermediate,2025-10-04
EMP0770,Power BI,Advanced,2026-04-04
EMP0770,Python,Beginner,2026-05-15
EMP0770,Stakeholder Management,Beginner,2025-09-01
EMP0770,Employment Law,Intermediate,2026-04-15
EMP0771,Budgeting,Intermediate,2025-11-21
EMP0771,Communication,Beginner,2025-12-08
EMP0771,Data Analysis,Advanced,2026-01-11
EMP0771,Risk Management,Beginner,2025-06-21
EMP0771,Leadership,Intermediate,2025-06-20
EMP0771,Agile,Advanced,2026-04-10
EMP0771,Tableau,Intermediate,2026-03-12
EMP0772,Power BI,Intermediate,2026-04-28
EMP0772,Leadership,Advanced,2025-12-18
EMP0772,Change Management,Beginner,2025-12-04
EMP0773,Python,Intermediate,2025-09-08
EMP0773,Communication,Intermediate,2025-08-03
EMP0773,Project Management,Beginner,2025-06-24
EMP0774,Communication,Intermediate,2025-07-03
EMP0774,Change Management,Intermediate,2026-01-22
EMP0774,Machine Learning,Advanced,2026-04-28
EMP0774,Project Management,Beginner,2026-03-22
EMP0774,Python,Advanced,2026-03-23
EMP0774,Tableau,Intermediate,2026-03-23
EMP0775,Risk Management,Advanced,2026-01-15
EMP0775,Agile,Beginner,2026-04-21
EMP0775,Excel,Intermediate,2026-04-02
EMP0775,Python,Beginner,2025-11-21
EMP0775,Change Management,Intermediate,2025-12-25
EMP0775,SQL,Intermediate,2025-11-01
EMP0776,Budgeting,Intermediate,2025-11-04
EMP0776,Employment Law,Advanced,2025-09-25
EMP0776,Communication,Advanced,2025-09-06
EMP0776,Coaching,Intermediate,2025-09-07
EMP0776,Machine Learning,Advanced,2026-02-09
EMP0776,Leadership,Intermediate,2026-04-25
EMP0777,Budgeting,Beginner,2026-02-22
EMP0777,Machine Learning,Beginner,2025-12-03
EMP0777,Power BI,Advanced,2025-10-07
EMP0777,Recruitment,Beginner,2026-04-11
EMP0777,Python,Beginner,2025-12-10
EMP0777,Leadership,Intermediate,2026-03-27
EMP0777,Project Management,Intermediate,2025-10-14
EMP0778,Tableau,Beginner,2026-05-09
EMP0778,Budgeting,Advanced,2026-03-28
EMP0778,Power BI,Beginner,2025-06-15
EMP0778,Leadership,Advanced,2026-03-25
EMP0779,Data Analysis,Advanced,2025-08-13
EMP0779,Budgeting,Beginner,2025-10-05
EMP0779,Recruitment,Advanced,2026-03-18
EMP0779,Tableau,Beginner,2026-03-23
EMP0779,Agile,Intermediate,2026-03-26
EMP0779,Python,Beginner,2026-02-01
EMP0780,Data Analysis,Beginner,2025-10-09
EMP0780,Budgeting,Advanced,2026-03-27
EMP0780,Communication,Advanced,2025-09-09
EMP0781,Agile,Advanced,2025-06-16
EMP0781,Budgeting,Beginner,2026-01-11
EMP0781,Employment Law,Beginner,2026-03-19
EMP0781,Power BI,Beginner,2025-07-13
EMP0781,Coaching,Beginner,2025-08-01
EMP0782,Machine Learning,Intermediate,2025-06-23
EMP0782,Project Management,Intermediate,2025-08-27
EMP0782,Data Analysis,Advanced,2026-01-25
EMP0782,SQL,Advanced,2025-09-23
EMP0783,Power BI,Advanced,2025-11-25
EMP0783,Budgeting,Beginner,2026-02-18
EMP0783,Project Management,Intermediate,2025-07-25
EMP0783,Communication,Beginner,2026-02-14
EMP0783,Python,Intermediate,2026-03-04
EMP0784,Excel,Intermediate,2026-03-14
EMP0784,Risk Management,Beginner,2025-11-28
EMP0784,Agile,Advanced,2025-11-01
EMP0784,Project Management,Beginner,2026-01-19
EMP0784,Employment Law,Beginner,2026-04-14
EMP0784,Budgeting,Beginner,2025-12-03
EMP0784,SQL,Advanced,2025-12-17
EMP0785,Power BI,Advanced,2026-04-13
EMP0785,Change Management,Beginner,2026-02-18
EMP0785,Project Management,Advanced,2026-06-01
EMP0786,SQL,Beginner,2025-08-19
EMP0786,Tableau,Advanced,2026-05-15
EMP0786,Python,Advanced,2025-10-02
EMP0786,Leadership,Beginner,2026-05-13
EMP0786,Communication,Intermediate,2026-04-20
EMP0787,Data Analysis,Beginner,2025-12-27
EMP0787,Recruitment,Intermediate,2025-12-06
EMP0787,Change Management,Beginner,2025-06-12
EMP0787,SQL,Advanced,2026-04-18
EMP0787,Stakeholder Management,Intermediate,2025-11-10
EMP0788,Leadership,Intermediate,2025-08-10
EMP0788,Machine Learning,Beginner,2026-01-09
EMP0788,Communication,Beginner,2026-03-21
EMP0788,Data Analysis,Advanced,2025-10-12
EMP0788,Change Management,Beginner,2025-07-21
EMP0788,Coaching,Beginner,2026-02-08
EMP0788,SQL,Beginner,2025-06-23
EMP0789,Project Management,Beginner,2025-12-15
EMP0789,Machine Learning,Intermediate,2025-12-04
EMP0789,Employment Law,Advanced,2025-10-29
EMP0789,Power BI,Beginner,2025-06-07
EMP0790,Power BI,Intermediate,2026-04-18
EMP0790,SQL,Beginner,2026-03-25
EMP0790,Excel,Intermediate,2025-08-30
EMP0790,Agile,Beginner,2025-09-24
EMP0790,Change Management,Beginner,2025-10-17
EMP0790,Employment Law,Intermediate,2026-03-12
EMP0791,Project Management,Intermediate,2026-04-22
EMP0791,Excel,Beginner,2026-03-07
EMP0791,Stakeholder Management,Advanced,2025-10-14
EMP0791,Change Management,Intermediate,2025-10-07
EMP0791,Tableau,Intermediate,2025-10-23
EMP0792,Leadership,Intermediate,2025-11-13
EMP0792,Agile,Intermediate,2025-07-24
EMP0792,Python,Advanced,2026-04-01
EMP0792,Project Management,Intermediate,2025-12-01
EMP0793,Employment Law,Intermediate,2025-06-22
EMP0793,Recruitment,Beginner,2025-07-24
EMP0793,Excel,Advanced,2026-05-08
EMP0793,Tableau,Advanced,2026-02-01
EMP0793,SQL,Advanced,2025-08-23
EMP0793,Stakeholder Management,Beginner,2026-03-19
EMP0793,Power BI,Beginner,2026-01-09
EMP0794,Project Management,Advanced,2026-04-20
EMP0794,Coaching,Intermediate,2025-10-11
EMP0794,Excel,Intermediate,2025-07-13
EMP0794,Leadership,Advanced,2025-10-11
EMP0794,SQL,Beginner,2026-04-24
EMP0794,Power BI,Beginner,2026-04-12
EMP0795,Budgeting,Intermediate,2025-08-01
EMP0795,SQL,Intermediate,2026-02-18
EMP0795,Coaching,Advanced,2025-10-06
EMP0795,Project Management,Beginner,2026-01-15
EMP0795,Python,Intermediate,2026-05-18
EMP0795,Risk Management,Advanced,2026-03-19
EMP0796,Communication,Intermediate,2026-05-06
EMP0796,SQL,Intermediate,2025-10-29
EMP0796,Employment Law,Intermediate,2026-02-17
EMP0796,Change Management,Beginner,2026-02-18
EMP0796,Data Analysis,Beginner,2025-06-21
EMP0796,Risk Management,Intermediate,2026-01-19
EMP0797,Project Management,Intermediate,2026-04-26
EMP0797,Excel,Intermediate,2025-06-07
EMP0797,Communication,Intermediate,2025-11-04
EMP0797,Python,Advanced,2026-02-17
EMP0797,Agile,Advanced,2026-01-25
EMP0798,Python,Intermediate,2026-03-14
EMP0798,Excel,Beginner,2025-12-10
EMP0798,Budgeting,Intermediate,2025-10-03
EMP0798,Project Management,Intermediate,2025-09-05
EMP0799,Budgeting,Beginner,2025-08-23
EMP0799,Recruitment,Advanced,2026-02-25
EMP0799,Coaching,Beginner,2025-06-30
EMP0799,Tableau,Advanced,2025-07-26
EMP0800,Employment Law,Intermediate,2026-03-23
EMP0800,Tableau,Intermediate,2025-12-26
EMP0800,Data Analysis,Beginner,2025-06-26
EMP0800,Excel,Intermediate,2026-01-23
EMP0801,Data Analysis,Beginner,2026-05-19
EMP0801,Risk Management,Beginner,2026-03-02
EMP0801,Communication,Intermediate,2025-06-15
EMP0801,Employment Law,Advanced,2026-03-13
EMP0801,Power BI,Advanced,2025-11-25
EMP0801,Machine Learning,Beginner,2025-12-10
EMP0801,Change Management,Beginner,2026-03-01
EMP0802,Data Analysis,Beginner,2025-06-13
EMP0802,Recruitment,Intermediate,2025-07-09
EMP0802,Machine Learning,Intermediate,2025-11-07
EMP0802,Tableau,Intermediate,2025-12-08
EMP0802,Communication,Intermediate,2025-09-02
EMP0802,Budgeting,Intermediate,2025-09-12
EMP0802,Stakeholder Management,Intermediate,2026-04-09
EMP0803,Risk Management,Advanced,2025-08-06
EMP0803,Budgeting,Beginner,2025-09-02
EMP0803,Recruitment,Intermediate,2025-11-23
EMP0803,Excel,Intermediate,2025-07-04
EMP0804,Change Management,Beginner,2025-07-09
EMP0804,Leadership,Beginner,2025-07-26
EMP0804,Excel,Intermediate,2026-04-14
EMP0804,Coaching,Intermediate,2025-07-22
EMP0804,Budgeting,Advanced,2026-04-16
EMP0804,Python,Advanced,2025-10-22
EMP0805,Python,Advanced,2025-11-23
EMP0805,Change Management,Beginner,2026-02-26
EMP0805,Budgeting,Intermediate,2026-04-04
EMP0805,Leadership,Intermediate,2025-10-12
EMP0805,Risk Management,Intermediate,2025-07-11
EMP0805,Coaching,Advanced,2025-11-16
EMP0805,Power BI,Beginner,2025-11-27
EMP0806,Machine Learning,Advanced,2026-01-22
EMP0806,Change Management,Intermediate,2025-11-06
EMP0806,Stakeholder Management,Advanced,2026-02-03
EMP0806,Risk Management,Beginner,2025-11-06
EMP0807,Data Analysis,Intermediate,2025-09-14
EMP0807,Tableau,Advanced,2025-08-03
EMP0807,Communication,Intermediate,2025-12-17
EMP0808,Budgeting,Advanced,2025-07-12
EMP0808,Power BI,Intermediate,2026-05-11
EMP0808,Coaching,Advanced,2025-10-30
EMP0808,Leadership,Beginner,2025-07-16
EMP0809,Project Management,Beginner,2026-04-17
EMP0809,Coaching,Advanced,2026-04-03
EMP0809,Employment Law,Advanced,2026-04-07
EMP0809,Stakeholder Management,Advanced,2025-08-15
EMP0809,Excel,Intermediate,2025-07-20
EMP0809,SQL,Intermediate,2025-08-27
EMP0810,Employment Law,Beginner,2025-10-26
EMP0810,SQL,Beginner,2025-07-20
EMP0810,Excel,Advanced,2026-03-20
EMP0810,Python,Beginner,2025-07-25
EMP0811,Excel,Advanced,2025-07-18
EMP0811,Coaching,Intermediate,2026-03-03
EMP0811,Data Analysis,Beginner,2025-07-07
EMP0811,Recruitment,Beginner,2026-01-05
EMP0811,Risk Management,Beginner,2025-09-05
EMP0811,Tableau,Beginner,2025-11-25
EMP0811,Power BI,Intermediate,2025-07-04
EMP0812,Stakeholder Management,Advanced,2026-05-26
EMP0812,Excel,Advanced,2025-08-14
EMP0812,Communication,Beginner,2026-04-11
EMP0813,Leadership,Beginner,2026-04-28
EMP0813,Tableau,Intermediate,2025-12-03
EMP0813,Communication,Beginner,2025-11-18
EMP0813,Agile,Beginner,2025-09-28
EMP0813,Risk Management,Beginner,2025-11-07
EMP0813,Excel,Beginner,2025-09-30
EMP0814,SQL,Intermediate,2025-07-17
EMP0814,Budgeting,Intermediate,2026-03-16
EMP0814,Coaching,Beginner,2026-01-05
EMP0815,Project Management,Intermediate,2025-12-11
EMP0815,Python,Intermediate,2025-07-27
EMP0815,Leadership,Advanced,2025-08-31
EMP0816,Project Management,Beginner,2026-02-28
EMP0816,Machine Learning,Advanced,2026-05-22
EMP0816,Stakeholder Management,Advanced,2026-05-26
EMP0817,Machine Learning,Beginner,2025-12-21
EMP0817,Communication,Beginner,2026-02-14
EMP0817,SQL,Beginner,2025-06-17
EMP0817,Budgeting,Beginner,2026-01-20
EMP0817,Project Management,Intermediate,2025-10-03
EMP0817,Python,Beginner,2026-04-20
EMP0817,Leadership,Intermediate,2025-06-09
EMP0818,Change Management,Intermediate,2026-03-10
EMP0818,Risk Management,Beginner,2025-06-20
EMP0818,Agile,Advanced,2026-01-14
EMP0818,SQL,Intermediate,2026-04-15
EMP0818,Stakeholder Management,Advanced,2025-08-10
EMP0818,Machine Learning,Intermediate,2026-03-14
EMP0818,Leadership,Beginner,2025-09-30
EMP0819,Risk Management,Beginner,2025-07-31
EMP0819,Budgeting,Intermediate,2025-10-30
EMP0819,Stakeholder Management,Beginner,2025-08-20
EMP0819,Machine Learning,Intermediate,2025-11-27
EMP0819,Project Management,Advanced,2026-05-05
EMP0819,Change Management,Intermediate,2026-03-13
EMP0820,Machine Learning,Intermediate,2025-08-01
EMP0820,Stakeholder Management,Advanced,2025-09-08
EMP0820,Budgeting,Intermediate,2025-11-15
EMP0821,Leadership,Intermediate,2026-03-03
EMP0821,Project Management,Intermediate,2026-02-01
EMP0821,Employment Law,Beginner,2026-02-16
EMP0822,Recruitment,Intermediate,2025-06-19
EMP0822,Communication,Beginner,2025-12-20
EMP0822,Employment Law,Beginner,2025-10-11
EMP0822,Python,Advanced,2025-12-24
EMP0822,Data Analysis,Beginner,2025-08-23
EMP0823,Coaching,Advanced,2026-02-15
EMP0823,Change Management,Beginner,2025-08-23
EMP0823,SQL,Intermediate,2025-07-30
EMP0824,Budgeting,Intermediate,2026-02-25
EMP0824,Tableau,Beginner,2026-05-12
EMP0824,Employment Law,Intermediate,2025-09-24
EMP0825,Stakeholder Management,Beginner,2025-10-18
EMP0825,Budgeting,Beginner,2025-08-03
EMP0825,Leadership,Intermediate,2025-08-08
EMP0826,Power BI,Advanced,2026-06-04
EMP0826,Data Analysis,Intermediate,2026-01-12
EMP0826,Change Management,Beginner,2025-11-12
EMP0826,Machine Learning,Beginner,2025-09-06
EMP0826,Employment Law,Advanced,2026-05-17
EMP0826,Coaching,Intermediate,2025-07-11
EMP0827,Excel,Intermediate,2026-01-03
EMP0827,Agile,Intermediate,2025-12-26
EMP0827,Leadership,Intermediate,2025-11-14
EMP0828,Tableau,Advanced,2026-05-13
EMP0828,Employment Law,Intermediate,2026-01-05
EMP0828,Agile,Advanced,2025-10-17
EMP0829,Leadership,Beginner,2026-03-27
EMP0829,Recruitment,Beginner,2025-12-23
EMP0829,Tableau,Advanced,2025-10-26
EMP0829,Data Analysis,Beginner,2026-03-11
EMP0829,Agile,Beginner,2026-03-01
EMP0829,Risk Management,Advanced,2025-11-30
EMP0830,Data Analysis,Beginner,2026-01-02
EMP0830,Python,Beginner,2026-01-22
EMP0830,Stakeholder Management,Intermediate,2025-06-19
EMP0830,Risk Management,Advanced,2025-11-24
EMP0830,Coaching,Intermediate,2025-06-14
EMP0830,Tableau,Beginner,2026-03-28
EMP0830,Machine Learning,Advanced,2025-10-14
EMP0831,Communication,Advanced,2025-11-07
EMP0831,Employment Law,Advanced,2025-10-21
EMP0831,Tableau,Advanced,2026-04-05
EMP0832,Machine Learning,Advanced,2025-10-02
EMP0832,Power BI,Beginner,2026-04-20
EMP0832,Agile,Intermediate,2026-01-06
EMP0832,Employment Law,Advanced,2026-04-25
EMP0832,Tableau,Intermediate,2025-08-25
EMP0832,Communication,Beginner,2025-07-04
EMP0832,Project Management,Advanced,2026-02-21
EMP0833,Excel,Beginner,2026-05-31
EMP0833,Agile,Advanced,2026-02-16
EMP0833,Python,Intermediate,2025-11-21
EMP0834,Agile,Advanced,2025-09-09
EMP0834,Leadership,Advanced,2025-12-28
EMP0834,Employment Law,Intermediate,2025-06-09
EMP0834,Machine Learning,Intermediate,2025-07-06
EMP0835,Machine Learning,Intermediate,2025-11-21
EMP0835,Leadership,Intermediate,2025-07-24
EMP0835,Communication,Advanced,2026-02-23
EMP0835,Tableau,Intermediate,2026-03-02
EMP0836,Stakeholder Management,Advanced,2025-12-31
EMP0836,Budgeting,Advanced,2025-07-10
EMP0836,Project Management,Beginner,2026-03-23
EMP0837,Leadership,Intermediate,2026-05-23
EMP0837,Tableau,Intermediate,2025-07-03
EMP0837,Power BI,Advanced,2025-10-18
EMP0837,Data Analysis,Intermediate,2026-01-22
EMP0837,Agile,Beginner,2025-08-29
EMP0837,Excel,Beginner,2025-12-07
EMP0838,SQL,Intermediate,2026-05-10
EMP0838,Communication,Intermediate,2026-01-18
EMP0838,Coaching,Intermediate,2026-04-17
EMP0838,Stakeholder Management,Beginner,2025-07-09
EMP0838,Tableau,Intermediate,2025-11-02
EMP0838,Risk Management,Beginner,2026-01-07
EMP0839,Coaching,Advanced,2025-09-27
EMP0839,Project Management,Advanced,2025-10-28
EMP0839,Stakeholder Management,Beginner,2025-06-23
EMP0839,Agile,Beginner,2025-07-11
EMP0840,Leadership,Beginner,2025-08-16
EMP0840,Power BI,Intermediate,2026-02-04
EMP0840,Tableau,Beginner,2025-09-07
EMP0840,Data Analysis,Beginner,2026-01-16
EMP0841,Coaching,Beginner,2025-06-17
EMP0841,Tableau,Intermediate,2025-09-26
EMP0841,Machine Learning,Beginner,2026-03-11
EMP0841,Python,Beginner,2025-12-11
EMP0842,Change Management,Advanced,2025-07-23
EMP0842,Data Analysis,Intermediate,2026-01-01
EMP0842,Leadership,Advanced,2026-02-04
EMP0842,Excel,Beginner,2025-12-27
EMP0842,Stakeholder Management,Advanced,2026-05-02
EMP0843,Project Management,Beginner,2025-06-30
EMP0843,Employment Law,Intermediate,2025-10-30
EMP0843,Risk Management,Intermediate,2026-05-27
EMP0843,Excel,Beginner,2026-01-22
EMP0844,Project Management,Intermediate,2025-08-12
EMP0844,Data Analysis,Beginner,2025-09-29
EMP0844,Recruitment,Beginner,2025-10-08
EMP0845,Python,Beginner,2025-09-11
EMP0845,Data Analysis,Advanced,2026-03-13
EMP0845,Change Management,Beginner,2026-04-19
EMP0846,Change Management,Intermediate,2025-12-09
EMP0846,Employment Law,Advanced,2026-01-26
EMP0846,Risk Management,Advanced,2025-09-30
EMP0847,Recruitment,Intermediate,2025-06-08
EMP0847,Risk Management,Intermediate,2025-09-14
EMP0847,Data Analysis,Advanced,2025-08-05
EMP0847,Budgeting,Intermediate,2026-04-10
EMP0847,Project Management,Intermediate,2025-06-20
EMP0848,Data Analysis,Intermediate,2025-09-25
EMP0848,Communication,Beginner,2026-02-01
EMP0848,Budgeting,Advanced,2025-06-15
EMP0848,Agile,Intermediate,2025-12-04
EMP0848,Leadership,Beginner,2026-04-22
EMP0848,Employment Law,Beginner,2025-11-25
EMP0848,Excel,Advanced,2026-04-12
EMP0849,Tableau,Intermediate,2025-12-19
EMP0849,Risk Management,Intermediate,2025-08-09
EMP0849,Project Management,Intermediate,2026-01-16
EMP0849,Communication,Intermediate,2026-03-01
EMP0849,Employment Law,Beginner,2025-08-14
EMP0850,Employment Law,Intermediate,2026-04-11
EMP0850,Leadership,Beginner,2025-09-24
EMP0850,Budgeting,Advanced,2026-03-23
EMP0850,Coaching,Intermediate,2025-06-23
EMP0850,Power BI,Beginner,2025-09-12
EMP0850,Change Management,Intermediate,2025-07-22
EMP0850,Project Management,Advanced,2025-07-01
EMP0851,Change Management,Intermediate,2026-05-30
EMP0851,Agile,Intermediate,2026-05-17
EMP0851,Tableau,Beginner,2026-01-13
EMP0851,Python,Advanced,2026-04-04
EMP0852,Agile,Intermediate,2025-12-08
EMP0852,Change Management,Advanced,2026-06-06
EMP0852,Data Analysis,Beginner,2026-01-29
EMP0853,Recruitment,Advanced,2026-01-19
EMP0853,Change Management,Beginner,2026-02-26
EMP0853,Communication,Intermediate,2025-08-11
EMP0853,Python,Beginner,2026-01-09
EMP0854,Python,Advanced,2025-07-15
EMP0854,Agile,Intermediate,2025-11-02
EMP0854,Recruitment,Intermediate,2026-04-17
EMP0854,Leadership,Intermediate,2026-01-03
EMP0855,Change Management,Beginner,2025-06-22
EMP0855,Project Management,Beginner,2026-01-29
EMP0855,Budgeting,Beginner,2025-11-05
EMP0855,Employment Law,Advanced,2026-02-24
EMP0855,Machine Learning,Intermediate,2026-01-01
EMP0855,Coaching,Beginner,2026-01-05
EMP0855,Tableau,Advanced,2025-07-20
EMP0856,Tableau,Beginner,2026-03-28
EMP0856,Project Management,Advanced,2025-10-23
EMP0856,Coaching,Advanced,2025-12-28
EMP0856,Agile,Advanced,2025-06-21
EMP0856,Budgeting,Advanced,2025-12-05
EMP0856,SQL,Intermediate,2025-12-07
EMP0857,Risk Management,Beginner,2025-11-03
EMP0857,Budgeting,Beginner,2026-03-27
EMP0857,Machine Learning,Advanced,2026-01-03
EMP0857,Power BI,Beginner,2025-08-13
EMP0857,Data Analysis,Advanced,2025-11-27
EMP0857,Stakeholder Management,Beginner,2025-07-24
EMP0858,Change Management,Intermediate,2025-09-14
EMP0858,Python,Intermediate,2026-05-10
EMP0858,Coaching,Beginner,2026-05-09
EMP0858,Excel,Intermediate,2025-07-09
EMP0858,SQL,Beginner,2025-12-18
EMP0858,Employment Law,Advanced,2026-04-18
EMP0858,Data Analysis,Intermediate,2025-08-21
EMP0859,Employment Law,Advanced,2026-05-10
EMP0859,Python,Advanced,2026-02-22
EMP0859,Leadership,Advanced,2026-03-25
EMP0859,Recruitment,Advanced,2025-09-26
EMP0859,Change Management,Beginner,2026-02-12
EMP0859,Tableau,Advanced,2025-07-14
EMP0860,Change Management,Intermediate,2025-07-22
EMP0860,Tableau,Advanced,2026-02-24
EMP0860,Data Analysis,Beginner,2026-05-03
EMP0860,Coaching,Beginner,2026-03-20
EMP0861,Leadership,Beginner,2025-09-21
EMP0861,Machine Learning,Intermediate,2025-11-18
EMP0861,Tableau,Beginner,2026-04-05
EMP0861,Agile,Intermediate,2025-11-11
EMP0861,Risk Management,Intermediate,2026-03-04
EMP0861,Python,Beginner,2025-08-31
EMP0861,Power BI,Intermediate,2025-07-28
EMP0862,Leadership,Beginner,2025-07-05
EMP0862,Budgeting,Beginner,2026-03-11
EMP0862,Communication,Advanced,2025-06-13
EMP0862,Employment Law,Advanced,2026-02-24
EMP0862,Data Analysis,Intermediate,2025-10-04
EMP0862,Excel,Intermediate,2026-01-09
EMP0863,Agile,Intermediate,2025-11-21
EMP0863,Recruitment,Advanced,2026-04-13
EMP0863,Stakeholder Management,Intermediate,2025-11-05
EMP0864,Communication,Intermediate,2026-06-01
EMP0864,Data Analysis,Advanced,2026-01-02
EMP0864,Change Management,Beginner,2025-07-11
EMP0864,Power BI,Advanced,2025-07-05
EMP0864,Python,Advanced,2025-10-22
EMP0864,Agile,Beginner,2025-12-07
EMP0865,Risk Management,Beginner,2025-12-05
EMP0865,Tableau,Advanced,2025-09-22
EMP0865,Stakeholder Management,Beginner,2025-12-10
EMP0865,Data Analysis,Advanced,2025-09-11
EMP0866,Machine Learning,Advanced,2025-08-22
EMP0866,Excel,Intermediate,2025-10-14
EMP0866,Project Management,Advanced,2026-03-27
EMP0866,Employment Law,Intermediate,2025-07-04
EMP0866,Tableau,Intermediate,2025-11-17
EMP0866,Agile,Beginner,2025-07-11
EMP0867,Coaching,Advanced,2025-09-10
EMP0867,Agile,Intermediate,2026-04-01
EMP0867,Project Management,Advanced,2025-12-23
EMP0867,Change Management,Advanced,2025-08-13
EMP0867,Recruitment,Intermediate,2025-08-11
EMP0867,Stakeholder Management,Advanced,2025-11-12
EMP0868,Python,Beginner,2026-04-18
EMP0868,Data Analysis,Advanced,2026-04-13
EMP0868,Project Management,Intermediate,2025-06-24
EMP0869,Employment Law,Intermediate,2025-11-03
EMP0869,Power BI,Beginner,2026-05-06
EMP0869,Machine Learning,Advanced,2026-01-29
EMP0869,Python,Beginner,2026-05-18
EMP0869,Excel,Advanced,2026-04-30
EMP0869,Recruitment,Intermediate,2025-11-27
EMP0870,Data Analysis,Beginner,2025-07-15
EMP0870,Project Management,Advanced,2025-08-26
EMP0870,Employment Law,Beginner,2026-02-26
EMP0870,Python,Intermediate,2025-09-28
EMP0870,Recruitment,Intermediate,2025-06-24
EMP0870,Power BI,Intermediate,2026-02-11
EMP0870,SQL,Beginner,2026-03-16
EMP0871,Machine Learning,Advanced,2026-04-18
EMP0871,SQL,Beginner,2026-05-20
EMP0871,Excel,Beginner,2026-06-04
EMP0871,Change Management,Intermediate,2025-11-10
EMP0871,Data Analysis,Advanced,2025-08-31
EMP0871,Employment Law,Beginner,2025-12-14
EMP0872,Machine Learning,Beginner,2025-08-18
EMP0872,Agile,Intermediate,2025-09-23
EMP0872,SQL,Intermediate,2025-12-06
EMP0872,Budgeting,Advanced,2025-08-24
EMP0873,Excel,Intermediate,2026-05-01
EMP0873,Risk Management,Advanced,2026-04-27
EMP0873,Budgeting,Beginner,2025-09-15
EMP0873,Employment Law,Intermediate,2026-04-16
EMP0874,Agile,Advanced,2025-09-03
EMP0874,Power BI,Intermediate,2026-05-26
EMP0874,Python,Beginner,2026-01-09
EMP0875,Coaching,Beginner,2026-01-10
EMP0875,Recruitment,Beginner,2025-09-06
EMP0875,Excel,Advanced,2026-02-03
EMP0875,Budgeting,Advanced,2025-07-29
EMP0875,Risk Management,Advanced,2025-12-29
EMP0876,Python,Beginner,2026-05-21
EMP0876,Leadership,Intermediate,2025-11-03
EMP0876,Agile,Intermediate,2026-02-24
EMP0876,Risk Management,Intermediate,2026-05-07
EMP0876,Communication,Beginner,2026-02-22
EMP0876,Employment Law,Advanced,2025-12-20
EMP0877,Power BI,Advanced,2025-07-29
EMP0877,Agile,Advanced,2026-05-19
EMP0877,Excel,Intermediate,2026-05-01
EMP0878,Excel,Beginner,2026-05-19
EMP0878,Agile,Intermediate,2025-09-20
EMP0878,Communication,Beginner,2025-07-09
EMP0878,Machine Learning,Intermediate,2025-10-29
EMP0878,Recruitment,Intermediate,2026-01-02
EMP0878,Data Analysis,Beginner,2026-05-27
EMP0879,Data Analysis,Advanced,2025-06-21
EMP0879,SQL,Advanced,2026-05-28
EMP0879,Coaching,Advanced,2025-10-03
